"ID"	"ENSEMBLE"	"SYMBOL"	"longname"	"location"	"ENTREZ"
8168434	"ENST00000363015 "	" RNU6-330P "	" RNA, U6 small nuclear 330, pseudogene "	" --- "	" ---"
8168436	"ENST00000362731 "	" RNU6-562P "	" RNA, U6 small nuclear 562, pseudogene "	" --- "	" ---"
8168438	"NM_145052 "	" UPRT "	" uracil phosphoribosyltransferase (FUR1) homolog (S. cerevisiae) "	" Xq13.3 "	" 139596 "
8168447	"NM_016500 "	" PBDC1 "	" polysaccharide biosynthesis domain containing 1 "	" Xq13.3 "	" 51260 "
8168456	"ENST00000364956 "	" RNU6-867P "	" RNA, U6 small nuclear 867, pseudogene "	" --- "	" ---"
8168458	"NM_020932 "	" MAGEE1 "	" melanoma antigen family E, 1 "	" Xq13.3 "	" 57692 "
8168461	"ENST00000364577 "	" RNA5SP509 "	" RNA, 5S ribosomal pseudogene 509 "	" --- "	" ---"
8168463	"NM_003868 "	" FGF16 "	" fibroblast growth factor 16 "	" Xq13 "	" 8823 "
8168466	"AF130104 "	" MAGT1 "	" magnesium transporter 1 "	" Xq21.1 "	" 84061"
8168468	"ENST00000364036 "	" RNU6-854P "	" RNA, U6 small nuclear 854, pseudogene "	" --- "	" ---"
8168470	"NM_001866 "	" COX7B "	" cytochrome c oxidase subunit VIIb "	" Xq21.1 "	" 1349 "
8168472	"NM_000052 "	" ATP7A "	" ATPase, Cu++ transporting, alpha polypeptide "	" Xq21.1 "	" 538 "
8168500	"NM_000291 "	" PGK1 "	" phosphoglycerate kinase 1 "	" Xq13.3 "	" 5230 "
8168517	"NM_001278000 "	" LPAR4 "	" lysophosphatidic acid receptor 4 "	" Xq21.1 "	" 2846 "
8168524	"NM_014499 "	" P2RY10 "	" purinergic receptor P2Y, G-protein coupled, 10 "	" Xq21.1 "	" 27334 "
8168531	"NM_032553 "	" GPR174 "	" G protein-coupled receptor 174 "	" Xq21.1 "	" 84636 "
8168534	"NM_001109878 "	" TBX22 "	" T-box 22 "	" Xq21.1 "	" 50945 "
8168546	"NM_001170574 "	" FAM46D "	" family with sequence similarity 46, member D "	" Xq21.1 "	" 169966 "
8168553	"ENST00000391321 "	" RNU6-493P "	" RNA, U6 small nuclear 493, pseudogene "	" --- "	" ---"
8168555	"ENST00000391244 "	" RNU6-995P "	" RNA, U6 small nuclear 995, pseudogene "	" --- "	" ---"
8168557	"NM_003022 "	" SH3BGRL "	" SH3 domain binding glutamate-rich protein like "	" Xq13.3 "	" 6451 "
8168565	""	""	""	""	""
8168567	"NM_000307 "	" POU3F4 "	" POU class 3 homeobox 4 "	" Xq21.1 "	" 5456 "
8168569	"NM_001271680 "	" CYLC1 "	" cylicin, basic protein of sperm head cytoskeleton 1 "	" Xq21.1 "	" 1538 "
8168578	"NR_024062 "	" UBE2DNL "	" ubiquitin-conjugating enzyme E2D N-terminal like (pseudogene) "	" Xq21.1 "	" 100131816 "
8168580	"NM_198450 "	" APOOL "	" apolipoprotein O-like "	" Xq21.1 "	" 139322 "
8168589	"NM_021998 "	" ZNF711 "	" zinc finger protein 711 "	" Xq21.1 "	" 7552 "
8168602	""	""	""	""	""
8168604	"NM_001139514 "	" DACH2 "	" dachshund family transcription factor 2 "	" Xq21.3 "	" 117154 "
8168620	""	""	""	""	""
8168622	"NM_019117 "	" KLHL4 "	" kelch-like family member 4 "	" Xq21.3 "	" 56062 "
8168638	"NM_001184771 "	" CPXCR1 "	" CPX chromosome region, candidate 1 "	" Xq21.3 "	" 53336 "
8168644	""	""	""	""	""
8168646	"NM_138960 "	" TGIF2LX "	" TGFB-induced factor homeobox 2-like, X-linked "	" Xq21.31 "	" 90316 "
8168650	"NM_080832 "	" PABPC5 "	" poly(A) binding protein, cytoplasmic 5 "	" Xq21.3 "	" 140886 "
8168657	"NM_001168360 "	" PCDH11X "	" protocadherin 11 X-linked "	" Xq21.3 "	" 27328 "
8168672	"ENST00000410508 "	" RNU2-26P "	" RNA, U2 small nuclear 26, pseudogene "	" --- "	" ---"
8168674	"ENST00000435214 "	" KRT18P11 "	" keratin 18 pseudogene 11 "	" --- "	" --- "
8168676	""	""	""	""	""
8168678	"NM_001171109 "	" FAM133A "	" family with sequence similarity 133, member A "	" Xq21.32 "	" 286499 "
8168685	""	""	""	""	""
8168687	"ENST00000364697 "	" RNA5SP510 "	" RNA, 5S ribosomal pseudogene 510 "	" --- "	" ---"
8168689	"ENST00000479912 "	" RN7SL379P "	" RNA, 7SL, cytoplasmic 379, pseudogene "	" --- "	" ---"
8168691	"NM_006729 "	" DIAPH2 "	" diaphanous-related formin 2 "	" Xq21.33 "	" 1730 "
8168723	"NM_013347 "	" RPA4 "	" replication protein A4, 30kDa "	" Xq21.33 "	" 29935 "
8168727	""	""	""	""	""
8168729	"ENST00000464966 "	" RN7SL74P "	" RNA, 7SL, cytoplasmic 74, pseudogene "	" --- "	" ---"
8168731	""	""	""	""	""
8168733	""	""	""	""	""
8168735	""	""	""	""	""
8168737	"NM_022144 "	" TNMD "	" tenomodulin "	" Xq21.33-q23 "	" 64102 "
8168749	"NM_014467 "	" SRPX2 "	" sushi-repeat containing protein, X-linked 2 "	" Xq21.33-q23 "	" 27286 "
8168762	"NM_001325 "	" CSTF2 "	" cleavage stimulation factor, 3 pre-RNA, subunit 2, 64kDa "	" Xq22.1 "	" 1478 "
8168779	""	""	""	""	""
8168781	"NM_001162491 "	" ARL13A "	" ADP-ribosylation factor-like 13A "	" Xq22.1 "	" 392509 "
8168790	"NM_021637 "	" TMEM35 "	" transmembrane protein 35 "	" Xq22.1 "	" 59353 "
8168794	"NM_006733 "	" CENPI "	" centromere protein I "	" Xq22.1 "	" 2491 "
8168817	"NM_001171184 "	" DRP2 "	" dystrophin related protein 2 "	" Xq22 "	" 1821 "
8168841	"ENST00000365154 "	" RNU6-934P "	" RNA, U6 small nuclear 934, pseudogene "	" --- "	" ---"
8168843	"NM_001199973 "	" RPL36A-HNRNPH2 "	" RPL36A-HNRNPH2 readthrough "	" Xq22 "	" 100529097 "
8168852	"NM_001032393 "	" HNRNPH2 "	" heterogeneous nuclear ribonucleoprotein H2 (H) "	" Xq22 "	" 3188 "
8168855	"NR_028407 "	" ARMCX4 "	" armadillo repeat containing, X-linked 4 "	" Xq22.1 "	" 100131755 "
8168868	"NM_016608 "	" ARMCX1 "	" armadillo repeat containing, X-linked 1 "	" Xq21.33-q22.2 "	" 51309 "
8168873	"NM_001009584 "	" ARMCX6 "	" armadillo repeat containing, X-linked 6 "	" Xq21.33-q22.3 "	" 54470 "
8168875	"NM_016607 "	" ARMCX3 "	" armadillo repeat containing, X-linked 3 "	" Xq22.1 "	" 51566 "
8168884	""	""	""	""	""
8168886	"ENST00000517001 "	" RNU6-345P "	" RNA, U6 small nuclear 345, pseudogene "	" --- "	" ---"
8168888	""	""	""	""	""
8168890	""	""	""	""	""
8168892	"NM_080390 "	" TCEAL2 "	" transcription elongation factor A (SII)-like 2 "	" Xq22.1-q22.3 "	" 140597 "
8168900	"NM_001099686 "	" NXF2B "	" nuclear RNA export factor 2B "	" Xq22.1 "	" 728343 "
8168940	"NR_002216 "	" NXF4 "	" nuclear RNA export factor 4 pseudogene "	" Xq22 "	" 55999 "
8168958	"NM_001168482 "	" ARMCX5 "	" armadillo repeat containing, X-linked 5 "	" Xq22.1-q22.3 "	" 64860 "
8168968	"NM_001099410 "	" GPRASP1 "	" G protein-coupled receptor associated sorting protein 1 "	" Xq22.1 "	" 9737 "
8168976	"NM_001004051 "	" GPRASP2 "	" G protein-coupled receptor associated sorting protein 2 "	" Xq22.1 "	" 114928 "
8168984	"NM_001142524 "	" BHLHB9 "	" basic helix-loop-helix domain containing, class B, 9 "	" Xq23 "	" 80823 "
8168990	""	""	""	""	""
8168994	""	""	""	""	""
8168996	""	""	""	""	""
8168998	""	""	""	""	""
8169000	""	""	""	""	""
8169002	""	""	""	""	""
8169004	""	""	""	""	""
8169006	"NM_001031834 "	" RAB40AL "	" RAB40A, member RAS oncogene family-like "	" Xq22.2 "	" 282808 "
8169009	"NM_001080425 "	" BEX4 "	" brain expressed, X-linked 4 "	" Xq22.1-q22.3 "	" 56271 "
8169015	"NM_152278 "	" TCEAL7 "	" transcription elongation factor A (SII)-like 7 "	" Xq22.1 "	" 56849 "
8169022	"NM_001006612 "	" WBP5 "	" WW domain binding protein 5 "	" Xq22.2 "	" 51186 "
8169028	"NM_014380 "	" NGFRAP1 "	" nerve growth factor receptor (TNFRSF16) associated protein 1 "	" Xq22.2 "	" 27018 "
8169035	"NM_001006935 "	" TCEAL4 "	" transcription elongation factor A (SII)-like 4 "	" Xq22.2 "	" 79921 "
8169044	"NM_001006933 "	" TCEAL3 "	" transcription elongation factor A (SII)-like 3 "	" Xq22.2 "	" 85012 "
8169049	"NM_001006639 "	" TCEAL1 "	" transcription elongation factor A (SII)-like 1 "	" Xq22.1 "	" 9338 "
8169056	"NM_182541 "	" TMEM31 "	" transmembrane protein 31 "	" Xq22.2 "	" 203562 "
8169061	"NM_000533 "	" PLP1 "	" proteolipid protein 1 "	" Xq22 "	" 5354 "
8169073	"NM_194324 "	" TMSB15B "	" thymosin beta 15B "	" Xq22.2 "	" 286527 "
8169080	"NM_001164416 "	" H2BFM "	" H2B histone family, member M "	" Xq22.2 "	" 286436 "
8169083	"NM_001143978 "	" ZCCHC18 "	" zinc finger, CCHC domain containing 18 "	" Xq22.2 "	" 644353 "
8169085	"NM_207318 "	" FAM199X "	" family with sequence similarity 199, X-linked "	" Xq22.2 "	" 139231 "
8169094	"NM_017416 "	" IL1RAPL2 "	" interleukin 1 receptor accessory protein-like 2 "	" Xq22 "	" 26280 "
8169109	"ENST00000512203 "	" KCTD9P2 "	" potassium channel tetramerization domain containing 9 pseudogene 2 "	" --- "	" ---"
8169115	"NM_198465 "	" NRK "	" Nik related kinase "	" Xq22.3 "	" 203447 "
8169145	"NM_001171020 "	" MUM1L1 "	" melanoma associated antigen (mutated) 1-like 1 "	" Xq22.3 "	" 139221 "
8169154	""	""	""	""	""
8169156	""	""	""	""	""
8169158	"NM_018015 "	" CXorf57 "	" chromosome X open reading frame 57 "	" Xq22.3 "	" 55086 "
8169174	"NM_194463 "	" RNF128 "	" ring finger protein 128, E3 ubiquitin protein ligase "	" Xq22.3 "	" 79589 "
8169186	"NM_017752 "	" TBC1D8B "	" TBC1 domain family, member 8B (with GRAM domain) "	" Xq22.3 "	" 54885 "
8169210	"NM_001171092 "	" CLDN2 "	" claudin 2 "	" Xq22.3-q23 "	" 9075 "
8169221	"NM_001169154 "	" PIH1D3 "	" PIH1 domain containing 3 "	" Xq22.3 "	" 139212 "
8169231	"ENST00000372451 "	" MYCLP1 "	" MYCL pseudogene 1 "	" --- "	" ---"
8169233	"ENST00000427083 "	" KRT18P49 "	" keratin 18 pseudogene 49 "	" --- "	" ---"
8169235	"NM_032428 "	" FRMPD3 "	" FERM and PDZ domain containing 3 "	" Xq22 "	" 84443 "
8169240	"NM_002764 "	" PRPS1 "	" phosphoribosyl pyrophosphate synthetase 1 "	" Xq22.3 "	" 5631 "
8169247	"ENST00000509000 "	" NCBP2L "	" nuclear cap binding protein subunit 2-like "	" --- "	" ---"
8169249	"NM_012216 "	" MID2 "	" midline 2 "	" Xq22.3 "	" 11043 "
8169263	"NM_001170553 "	" VSIG1 "	" V-set and immunoglobulin domain containing 1 "	" Xq22.3 "	" 340547 "
8169272	"NM_178270 "	" ATG4A "	" autophagy related 4A, cysteine peptidase "	" Xq22.1-q22.3 "	" 115201 "
8169291	""	""	""	""	""
8169294	"NM_000495 "	" COL4A5 "	" collagen, type IV, alpha 5 "	" Xq22 "	" 1287 "
8169348	"ENST00000364573 "	" RNU6-309P "	" RNA, U6 small nuclear 309, pseudogene "	" --- "	" ---"
8169350	""	""	""	""	""
8169352	"NM_001242617 "	" NXT2 "	" nuclear transport factor 2-like export factor 2 "	" Xq23 "	" 55916 "
8169361	""	""	""	""	""
8169365	"NM_017698 "	" TMEM164 "	" transmembrane protein 164 "	" Xq22.3 "	" 84187 "
8169378	"NM_020769 "	" RGAG1 "	" retrotransposon gag domain containing 1 "	" Xq23 "	" 57529 "
8169385	"NR_002718 "	" TDGF1P3 "	" teratocarcinoma-derived growth factor 1 pseudogene 3 "	" Xq22.3 "	" 6998 "
8169389	"NM_001128166 "	" PAK3 "	" p21 protein (Cdc42/Rac)-activated kinase 3 "	" Xq23 "	" 5063 "
8169412	"NM_001039210 "	" ALG13 "	" ALG13, UDP-N-acetylglucosaminyltransferase subunit "	" Xq23 "	" 79868 "
8169419	"NM_001099922 "	" ALG13 "	" ALG13, UDP-N-acetylglucosaminyltransferase subunit "	" Xq23 "	" 79868 "
8169432	"NM_001004308 "	" ZCCHC16 "	" zinc finger, CCHC domain containing 16 "	" Xq23 "	" 340595 "
8169437	"ENST00000457863 "	" HMGB3P30 "	" high mobility group box 3 pseudogene 30 "	" --- "	" ---"
8169439	"ENST00000465140 "	" RN7SL266P "	" RNA, 7SL, cytoplasmic 266, pseudogene "	" --- "	" ---"
8169441	""	""	""	""	""
8169443	"ENST00000384491 "	" RNU1-57P "	" RNA, U1 small nuclear 57, pseudogene "	" --- "	" ---"
8169445	"ENST00000449911 "	" SSU72P1 "	" SSU72 pseudogene 1 "	" --- "	" ---"
8169447	"NM_000868 "	" HTR2C "	" 5-hydroxytryptamine (serotonin) receptor 2C, G protein-coupled "	" Xq24 "	" 3358 "
8169459	"NR_002993 "	" SNORA35 "	" small nucleolar RNA, H/ACA box 35 "	" Xq23 "	" 677816 "
8169461	"ENST00000410190 "	" RNU6-648P "	" RNA, U6 small nuclear 648, pseudogene "	" --- "	" ---"
8169463	"NM_001145346 "	" RBMXL3 "	" RNA binding motif protein, X-linked-like 3 "	" Xq23 "	" 139804 "
8169465	"ENST00000419316 "	" RPL36P18 "	" ribosomal protein L36 pseudogene 18 "	" --- "	" ---"
8169467	"NM_016383 "	" LUZP4 "	" leucine zipper protein 4 "	" Xq23 "	" 51213 "
8169473	"NM_001136025 "	" PLS3 "	" plastin 3 "	" Xq23 "	" 5358 "
8169492	"NM_000686 "	" AGTR2 "	" angiotensin II receptor, type 2 "	" Xq22-q23 "	" 186 "
8169504	"NM_007231 "	" SLC6A14 "	" solute carrier family 6 (amino acid transporter), member 14 "	" Xq23 "	" 11254 "
8169519	"NM_001184965 "	" WDR44 "	" WD repeat domain 44 "	" Xq24 "	" 54521 "
8169541	"NM_144658 "	" DOCK11 "	" dedicator of cytokinesis 11 "	" Xq24 "	" 139818 "
8169580	"NM_001560 "	" IL13RA1 "	" interleukin 13 receptor, alpha 1 "	" Xq24 "	" 3597 "
8169598	"NM_173798 "	" ZCCHC12 "	" zinc finger, CCHC domain containing 12 "	" Xq24 "	" 170261 "
8169603	"NM_001031855 "	" LONRF3 "	" LON peptidase N-terminal domain and ring finger 3 "	" Xq24 "	" 79836 "
8169617	"NM_001282621 "	" PGRMC1 "	" progesterone receptor membrane component 1 "	" Xq22-q24 "	" 10857 "
8169624	"NM_145305 "	" SLC25A43 "	" solute carrier family 25, member 43 "	" Xq24 "	" 203427 "
8169634	"ENST00000384446 "	" RNU1-67P "	" RNA, U1 small nuclear 67, pseudogene "	" --- "	" ---"
8169636	"ENST00000580570 "	" RN7SL118P "	" RNA, 7SL, cytoplasmic 118, pseudogene "	" --- "	" ---"
8169638	""	""	""	""	""
8169640	"NM_001152 "	" SLC25A5 "	" solute carrier family 25 (mitochondrial carrier; adenine nucleotide translocator), member 5 "	" Xq24 "	" 292 "
8169645	"NM_001282161 "	" UBE2A "	" ubiquitin-conjugating enzyme E2A "	" Xq24 "	" 7319 "
8169657	"NM_001105576 "	" SOWAHD "	" sosondowah ankyrin repeat domain family member D "	" Xq24 "	" 347454 "
8169659	"NM_004541 "	" NDUFA1 "	" NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 1, 7.5kDa "	" Xq24 "	" 4694 "
8169665	"NM_001008535 "	" AKAP14 "	" A kinase (PRKA) anchor protein 14 "	" Xq24 "	" 158798 "
8169676	"NM_001099685 "	" RHOXF2B "	" Rhox homeobox family, member 2B "	" Xq24 "	" 727940 "
8169683	"NM_001184742 "	" ZBTB33 "	" zinc finger and BTB domain containing 33 "	" Xq23 "	" 10009 "
8169687	"NM_001142447 "	" ATP1B4 "	" ATPase, Na+/K+ transporting, beta 4 polypeptide "	" Xq24 "	" 23439 "
8169697	""	""	""	""	""
8169699	""	""	""	""	""
8169701	"ENST00000371315 "	" MCTS1 "	" malignant T cell amplified sequence 1 "	" Xq24 "	" 28985 "
8169709	"NM_016417 "	" GLRX5 "	" glutaredoxin 5 "	" 14q32.13 "	" 51218 "
8169711	"NM_012084 "	" GLUD2 "	" glutamate dehydrogenase 2 "	" Xq24-q25 "	" 2747 "
8169715	""	""	""	""	""
8169717	"NM_000828 "	" GRIA3 "	" glutamate receptor, ionotropic, AMPA 3 "	" Xq25 "	" 2892 "
8169740	"NM_002107 "	" H3F3A "	" H3 histone, family 3A "	" 1q42.12 "	" 3020 "
8169742	"NM_001167 "	" XIAP "	" X-linked inhibitor of apoptosis "	" Xq25 "	" 331 "
8169750	"NM_001042749 "	" STAG2 "	" stromal antigen 2 "	" Xq25 "	" 10735 "
8169790	""	""	""	""	""
8169792	"NM_001114937 "	" SH2D1A "	" SH2 domain containing 1A "	" Xq25 "	" 4068 "
8169804	""	""	""	""	""
8169806	""	""	""	""	""
8169808	"NM_001122716 "	" PRR32 "	" proline rich 32 "	" Xq25 "	" 100130613 "
8169811	"NM_000276 "	" OCRL "	" oculocerebrorenal syndrome of Lowe "	" Xq25 "	" 4952 "
8169836	"NM_003399 "	" XPNPEP2 "	" X-prolyl aminopeptidase (aminopeptidase P) 2, membrane-bound "	" Xq25 "	" 7512 "
8169859	"NM_018990 "	" SASH3 "	" SAM and SH3 domain containing 3 "	" Xq26 "	" 54440 "
8169868	"NM_001166221 "	" UTP14A "	" UTP14, U3 small nucleolar ribonucleoprotein, homolog A (yeast) "	" Xq26.1 "	" 10813 "
8169882	"NM_021946 "	" BCORL1 "	" BCL6 corepressor-like 1 "	" Xq25-q26.1 "	" 63035 "
8169898	"NM_004794 "	" RAB33A "	" RAB33A, member RAS oncogene family "	" Xq26.1 "	" 9363 "
8169904	"NM_001282195 "	" SLC25A14 "	" solute carrier family 25 (mitochondrial carrier, brain), member 14 "	" Xq24 "	" 9016 "
8169920	"NM_016024 "	" RBMX2 "	" RNA binding motif protein, X-linked 2 "	" Xq26.1 "	" 51634 "
8169928	"NR_027141 "	" FAM45B "	" family with sequence similarity 45, member A pseudogene "	" Xq26.1 "	" 55855 "
8169931	"NM_001282607 "	" ARHGAP36 "	" Rho GTPase activating protein 36 "	" Xq26.1 "	" 158763 "
8169947	"NM_001004486 "	" OR13H1 "	" olfactory receptor, family 13, subfamily H, member 1 "	" Xq26.2 "	" 347468 "
8169949	"NM_001042452 "	" MST4 "	" serine/threonine protein kinase MST4 "	" Xq26.2 "	" 51765 "
8169965	""	""	""	""	""
8169969	"NM_032335 "	" PHF6 "	" PHD finger protein 6 "	" Xq26.3 "	" 84295 "
8169984	"NM_000194 "	" HPRT1 "	" hypoxanthine phosphoribosyltransferase 1 "	" Xq26.1 "	" 3251 "
8169995	"NM_001170779 "	" FAM122C "	" family with sequence similarity 122C "	" Xq26.3 "	" 159091 "
8170007	"NM_001163438 "	" SMIM10 "	" small integral membrane protein 10 "	" Xq26.3 "	" 644538 "
8170009	"NM_001078171 "	" FAM127A "	" family with sequence similarity 127, member A "	" Xq26 "	" 8933 "
8170013	"NR_103770 "	" LOC100287728 "	" uncharacterized LOC100287728 "	" Xq26.3 "	" 100287728 "
8170015	"NM_152695 "	" ZNF449 "	" zinc finger protein 449 "	" Xq26.3 "	" 203523 "
8170024	"NR_024359 "	" LINC00086 "	" long intergenic non-protein coding RNA 86 "	" Xq26.3 "	" 399668 "
8170027	"NM_182540 "	" DDX26B "	" DEAD/H (Asp-Glu-Ala-Asp/His) box polypeptide 26B "	" Xq26.3 "	" 203522 "
8170052	"NM_001007551 "	" CT45A5 "	" cancer/testis antigen family 45, member A5 "	" Xq26.3 "	" 441521 "
8170060	"NM_001007551 "	" CT45A5 "	" cancer/testis antigen family 45, member A5 "	" Xq26.3 "	" 441521 "
8170068	"NM_001007551 "	" CT45A5 "	" cancer/testis antigen family 45, member A5 "	" Xq26.3 "	" 441521 "
8170076	"NM_018666 "	" SAGE1 "	" sarcoma antigen 1 "	" Xq26 "	" 55511 "
8170097	"NM_001042537 "	" SLC9A6 "	" solute carrier family 9, subfamily A (NHE6, cation proton antiporter 6), member 6 "	" Xq26.3 "	" 10479 "
8170117	"ENST00000422905 "	" GAPDHP67 "	" glyceraldehyde 3 phosphate dehydrogenase pseudogene 67 "	" --- "	" ---"
8170119	"NM_001159699 "	" FHL1 "	" four and a half LIM domains 1 "	" Xq26 "	" 2273 "
8170135	"NM_153834 "	" GPR112 "	" G protein-coupled receptor 112 "	" Xq26.3 "	" 139378 "
8170159	"NM_001727 "	" BRS3 "	" bombesin-like receptor 3 "	" Xq26.3 "	" 680 "
8170166	"NM_001163280 "	" HTATSF1 "	" HIV-1 Tat specific factor 1 "	" Xq26.3 "	" 27336 "
8170179	"NM_016267 "	" VGLL1 "	" vestigial-like family member 1 "	" Xq26.3 "	" 51442 "
8170185	"ENST00000516511 "	" RNU6-320P "	" RNA, U6 small nuclear 320, pseudogene "	" --- "	" ---"
8170187	"NM_000074 "	" CD40LG "	" CD40 ligand "	" Xq26 "	" 959 "
8170196	"ENST00000391208 "	" RNU6-972P "	" RNA, U6 small nuclear 972, pseudogene "	" --- "	" ---"
8170198	""	""	""	""	""
8170200	"NM_003413 "	" ZIC3 "	" Zic family member 3 "	" Xq26.2 "	" 7547 "
8170208	"ENST00000460434 "	" RN7SL325P "	" RNA, 7SL, cytoplasmic 325, pseudogene "	" --- "	" ---"
8170210	"ENST00000418272 "	" MAGEA13P "	" melanoma antigen family A, 13 pseudogene "	" --- "	" ---"
8170213	"ENST00000309296 "	" SNURFL "	" SNRPN upstream reading frame-like "	" --- "	" ---"
8170215	"NM_000133 "	" F9 "	" coagulation factor IX "	" Xq27.1-q27.2 "	" 2158 "
8170228	"ENST00000408448 "	" RNU6ATAC23P "	" RNA, U6atac small nuclear 23, pseudogene "	" --- "	" ---"
8170230	""	""	""	""	""
8170232	"ENST00000416838 "	" HNRNPA3P3 "	" heterogeneous nuclear ribonucleoprotein A3 pseudogene 3 "	" --- "	" ---"
8170235	"ENST00000482164 "	" RN7SL727P "	" RNA, 7SL, cytoplasmic 727, pseudogene "	" --- "	" ---"
8170237	"NM_001271560 "	" LOC389895 "	" chromosome 16 open reading frame 72-like "	" Xq27.1 "	" 389895 "
8170239	""	""	""	""	""
8170241	"NM_032461 "	" SPANXB1 "	" SPANX family, member B1 "	" Xq27.1 "	" 728695 "
8170244	"NM_032461 "	" SPANXB1 "	" SPANX family, member B1 "	" Xq27.1 "	" 728695 "
8170247	"NR_037183 "	" SPANXA2-OT1 "	" SPANXA2 overlapping transcript 1 "	" Xq27.2 "	" 619455 "
8170249	"NM_013453 "	" SPANXA1 "	" sperm protein associated with the nucleus, X-linked, family member A1 "	" Xq27.1 "	" 30014 "
8170257	"ENST00000412163 "	" LOC645188 "	" uncharacterized LOC645188 "	" Xq27.2 "	" 645188 "
8170260	"NM_138702 "	" MAGEC3 "	" melanoma antigen family C, 3 "	" Xq27.2 "	" 139081 "
8170273	"NM_005462 "	" MAGEC1 "	" melanoma antigen family C, 1 "	" Xq26 "	" 9947 "
8170280	"ENST00000364130 "	" RNA5SP516 "	" RNA, 5S ribosomal pseudogene 516 "	" --- "	" ---"
8170282	"NM_001009613 "	" SPANXN4 "	" SPANX family, member N4 "	" Xq27.3 "	" 441525 "
8170286	"ENST00000365603 "	" RN7SKP81 "	" RNA, 7SK small nuclear pseudogene 81 "	" --- "	" ---"
8170288	""	""	""	""	""
8170290	""	""	""	""	""
8170292	""	""	""	""	""
8170294	""	""	""	""	""
8170296	""	""	""	""	""
8170298	"NM_001012989 "	" UBE2NL "	" ubiquitin-conjugating enzyme E2N-like "	" Xq27.3 "	" 389898 "
8170300	"ENST00000365042 "	" RN7SKP189 "	" RNA, 7SK small nuclear pseudogene 189 "	" --- "	" ---"
8170302	"NM_001009614 "	" SPANXN1 "	" SPANX family, member N1 "	" Xq27 "	" 494118 "
8170307	"ENST00000370490 "	" SLITRK2 "	" SLIT and NTRK-like family, member 2 "	" Xq27.3 "	" 84631 "
8170319	"NM_004709 "	" TMEM257 "	" transmembrane protein 257 "	" Xq27.3 "	" 9142 "
8170322	"AK092264 "	" ANKRD11 "	" ankyrin repeat domain 11 "	" 16q24.3 "	" 29123"
8170324	"ENST00000365181 "	" RNU6-382P "	" RNA, U6 small nuclear 382, pseudogene "	" --- "	" ---"
8170326	"NM_001185075 "	" FMR1 "	" fragile X mental retardation 1 "	" Xq27.3 "	" 2332 "
8170353	"NM_152578 "	" FMR1NB "	" fragile X mental retardation 1 neighbor "	" Xq28 "	" 158521 "
8170360	"NM_002032 "	" FTH1 "	" ferritin, heavy polypeptide 1 "	" 11q13 "	" 2495 "
8170362	"ENST00000446092 "	" RPL7L1P11 "	" ribosomal protein L7-like 1 pseudogene 11 "	" --- "	" ---"
8170364	"NM_001169122 "	" AFF2 "	" AF4/FMR2 family, member 2 "	" Xq28 "	" 2334 "
8170390	"NM_000202 "	" IDS "	" iduronate 2-sulfatase "	" Xq28 "	" 3423 "
8170393	"ENST00000423421 "	" CXorf40A "	" chromosome X open reading frame 40A "	" Xq28 "	" 91966 "
8170400	"AK131413 "	" LOC642980 "	" uncharacterized LOC642980 "	" Xq28 "	" 642980"
8170402	"NM_001164415 "	" HSFX2 "	" heat shock transcription factor family, X linked 2 "	" Xq28 "	" 100130086 "
8170407	"NM_001080790 "	" MAGEA9B "	" melanoma antigen family A, 9B "	" Xq28 "	" 728269 "
8170412	"NM_001166400 "	" MAGEA8 "	" melanoma antigen family A, 8 "	" Xq28 "	" 4107 "
8170418	""	""	""	""	""
8170420	"NM_001177466 "	" MAMLD1 "	" mastermind-like domain containing 1 "	" Xq28 "	" 10046 "
8170428	"NM_000252 "	" MTM1 "	" myotubularin 1 "	" Xq28 "	" 4534 "
8170443	"NM_003828 "	" MTMR1 "	" myotubularin related protein 1 "	" Xq28 "	" 8776 "
8170464	""	""	""	""	""
8170466	""	""	""	""	""
8170468	"NM_005342 "	" HMGB3 "	" high mobility group box 3 "	" Xq28 "	" 3149 "
8170476	"NM_004224 "	" GPR50 "	" G protein-coupled receptor 50 "	" Xq28 "	" 9248 "
8170479	"NM_001017980 "	" VMA21 "	" VMA21 vacuolar H+-ATPase homolog (S. cerevisiae) "	" Xq28 "	" 203547 "
8170488	"ENST00000464219 "	" PASD1 "	" PAS domain containing 1 "	" Xq28 "	" 139135 "
8170507	"NM_024082 "	" PRRG3 "	" proline rich Gla (G-carboxyglutamic acid) 3 (transmembrane) "	" Xq28 "	" 79057 "
8170513	"NM_033085 "	" FATE1 "	" fetal and adult testis expressed 1 "	" Xq28 "	" 89885 "
8170520	"NM_005140 "	" CNGA2 "	" cyclic nucleotide gated channel alpha 2 "	" Xq27 "	" 1260 "
8170531	"NM_001011550 "	" MAGEA4 "	" melanoma antigen family A, 4 "	" Xq28 "	" 4103 "
8170538	"NM_018558 "	" GABRQ "	" gamma-aminobutyric acid (GABA) A receptor, theta "	" Xq28 "	" 55879 "
